Day,Type,Value
46,Memory,53.70655179023743
47,Memory,53.70655179023743
48,Memory,53.70655179023743
49,Memory,53.70655179023743
50,Memory,53.70655179023743
51,Memory,53.70655179023743
52,Memory,53.70655179023743
53,Memory,53.70655179023743
54,Memory,53.70655179023743
55,Memory,53.70655179023743
56,Memory,53.70655179023743
57,Memory,53.70655179023743
58,Memory,53.70655179023743
59,Memory,53.70655179023743
60,Memory,53.70655179023743
61,Memory,53.70655179023743
62,Memory,53.70655179023743
63,Memory,53.70655179023743
64,Memory,53.70655179023743
65,Memory,53.70655179023743
66,Memory,53.70655179023743
67,Memory,53.70655179023743
68,Memory,53.70655179023743
69,Memory,53.70655179023743
70,Memory,53.70655179023743
71,Memory,53.70655179023743
72,Memory,53.70655179023743
73,Memory,53.70655179023743
74,Memory,53.70655179023743
75,Memory,53.70655179023743
76,Memory,53.70655179023743
77,Memory,53.70655179023743
78,Memory,53.70655179023743
79,Memory,53.70655179023743
80,Memory,53.70655179023743
81,Memory,53.70655179023743
82,Memory,53.70655179023743
83,Memory,53.70655179023743
84,Memory,53.70655179023743
85,Memory,53.70655179023743
86,Memory,53.70655179023743
87,Memory,53.70655179023743
88,Memory,53.70655179023743
89,Memory,53.70655179023743
90,Memory,53.70655179023743
91,Memory,53.70655179023743
92,Memory,53.70655179023743
93,Memory,53.70655179023743
94,Memory,53.70655179023743
95,Memory,53.70655179023743
96,Memory,53.70655179023743
97,Memory,53.70655179023743
98,Memory,53.70655179023743
99,Memory,53.70655179023743
100,Memory,53.70655179023743
101,Memory,53.70655179023743
102,Memory,53.70655179023743
103,Memory,53.70655179023743
104,Memory,53.70655179023743
105,Memory,53.70655179023743
106,Memory,53.70655179023743
107,Memory,53.70655179023743
108,Memory,53.70655179023743
109,Memory,53.70655179023743
110,Memory,53.70655179023743
111,Memory,53.70655179023743
112,Memory,53.70655179023743
113,Memory,53.70655179023743
114,Memory,53.70655179023743
115,Memory,53.70655179023743
116,Memory,53.70655179023743
117,Memory,53.70655179023743
118,Memory,53.70655179023743
119,Memory,53.70655179023743
120,Memory,53.70655179023743
121,Memory,53.70655179023743
122,Memory,53.70655179023743
123,Memory,53.70655179023743
124,Memory,53.70655179023743
125,Memory,53.70655179023743
126,Memory,53.70655179023743
127,Memory,53.70655179023743
128,Memory,53.70655179023743
129,Memory,53.70655179023743
130,Memory,53.70655179023743
131,Memory,53.70655179023743
132,Memory,53.70655179023743
133,Memory,53.70655179023743
134,Memory,53.70655179023743
135,Memory,53.70655179023743
136,Memory,53.70655179023743
137,Memory,53.70655179023743
138,Memory,53.70655179023743
139,Memory,53.70655179023743
140,Memory,53.70655179023743
141,Memory,53.70655179023743
142,Memory,53.70655179023743
143,Memory,53.70655179023743
144,Memory,53.70655179023743
145,Memory,53.70655179023743
146,Memory,53.70655179023743
147,Memory,53.70655179023743
148,Memory,53.70655179023743
149,Memory,53.70655179023743
150,Memory,53.70655179023743
151,Memory,53.70655179023743
152,Memory,53.70655179023743
153,Memory,53.70655179023743
154,Memory,53.70655179023743
155,Memory,53.70655179023743
156,Memory,53.70655179023743
157,Memory,53.70655179023743
158,Memory,53.70655179023743
159,Memory,53.70655179023743
160,Memory,53.70655179023743
161,Memory,53.70655179023743
162,Memory,53.70655179023743
163,Memory,53.70655179023743
164,Memory,53.70655179023743
165,Memory,53.70655179023743
166,Memory,53.70655179023743
167,Memory,53.70655179023743
168,Memory,53.70655179023743
169,Memory,53.70655179023743
170,Memory,53.70655179023743
171,Memory,53.70655179023743
172,Memory,53.70655179023743
173,Memory,53.70655179023743
174,Memory,53.70655179023743
175,Memory,53.70655179023743
176,Memory,53.70655179023743
177,Memory,53.70655179023743
178,Memory,53.70655179023743
179,Memory,53.70655179023743
1,Network,40.1150159239769
2,Network,38.70629411935806
3,Network,38.56854856014252
4,Network,38.572489798069
5,Network,38.98927217721939
6,Network,39.04301333427429
7,Network,39.20041799545288
8,Network,39.071355402469635
9,Network,39.05137139558792
10,Network,38.94850838184357
11,Network,38.94143581390381
12,Network,38.91356933116913
13,Network,38.93173575401306
14,Network,38.93603014945984
15,Network,38.952063500881195
16,Network,38.954964101314545
17,Network,38.95907485485077
18,Network,38.95664983987808
19,Network,38.95560920238495
20,Network,38.953386664390564
21,Network,38.95279335975647
22,Network,38.952355444431305
23,Network,38.95263797044754
24,Network,38.952868700027466
25,Network,38.95314180850983
26,Network,38.95325011014938
27,Network,38.95328778028488
28,Network,38.95329248905182
29,Network,38.953245401382446
30,Network,38.9531888961792
31,Network,38.95317006111145
32,Network,38.95318418741226
33,Network,38.95319360494614
34,Network,38.953198313713074
35,Network,38.953198313713074
36,Network,38.95320773124695
37,Network,38.953198313713074
38,Network,38.953198313713074
39,Network,38.953198313713074
40,Network,38.953198313713074
41,Network,38.953198313713074
42,Network,38.953198313713074
43,Network,38.953198313713074
44,Network,38.953198313713074
45,Network,38.953198313713074
46,Network,38.953198313713074
47,Network,38.953198313713074
48,Network,38.953198313713074
49,Network,38.953198313713074
50,Network,38.953198313713074
51,Network,38.953198313713074
52,Network,38.953198313713074
53,Network,38.953198313713074
54,Network,38.953198313713074
55,Network,38.953198313713074
56,Network,38.953198313713074
57,Network,38.953198313713074
58,Network,38.953198313713074
59,Network,38.953198313713074
60,Network,38.953198313713074
61,Network,38.953198313713074
62,Network,38.953198313713074
63,Network,38.953198313713074
64,Network,38.953198313713074
65,Network,38.953198313713074
66,Network,38.953198313713074
67,Network,38.953198313713074
68,Network,38.953198313713074
69,Network,38.953198313713074
70,Network,38.953198313713074
71,Network,38.953198313713074
72,Network,38.953198313713074
73,Network,38.953198313713074
74,Network,38.953198313713074
75,Network,38.953198313713074
76,Network,38.953198313713074
77,Network,38.953198313713074
78,Network,38.953198313713074
79,Network,38.953198313713074
80,Network,38.953198313713074
81,Network,38.953198313713074
82,Network,38.953198313713074
83,Network,38.953198313713074
84,Network,38.953198313713074
85,Network,38.953198313713074
86,Network,38.953198313713074
87,Network,38.953198313713074
88,Network,38.953198313713074
89,Network,38.953198313713074
90,Network,38.953198313713074
91,Network,38.953198313713074
92,Network,38.953198313713074
93,Network,38.953198313713074
94,Network,38.953198313713074
95,Network,38.953198313713074
96,Network,38.953198313713074
97,Network,38.953198313713074
98,Network,38.953198313713074
99,Network,38.953198313713074
100,Network,38.953198313713074
101,Network,38.953198313713074
102,Network,38.953198313713074
103,Network,38.953198313713074
104,Network,38.953198313713074
105,Network,38.953198313713074
106,Network,38.953198313713074
107,Network,38.953198313713074
108,Network,38.953198313713074
109,Network,38.953198313713074
110,Network,38.953198313713074
111,Network,38.953198313713074
112,Network,38.953198313713074
113,Network,38.953198313713074
114,Network,38.953198313713074
115,Network,38.953198313713074
116,Network,38.953198313713074
117,Network,38.953198313713074
118,Network,38.953198313713074
119,Network,38.953198313713074
120,Network,38.953198313713074
121,Network,38.953198313713074
122,Network,38.953198313713074
123,Network,38.953198313713074
124,Network,38.953198313713074
125,Network,38.953198313713074
126,Network,38.953198313713074
127,Network,38.953198313713074
128,Network,38.953198313713074
129,Network,38.953198313713074
130,Network,38.953198313713074
131,Network,38.953198313713074
132,Network,38.953198313713074
133,Network,38.953198313713074
134,Network,38.953198313713074
135,Network,38.953198313713074
136,Network,38.953198313713074
137,Network,38.953198313713074
138,Network,38.953198313713074
139,Network,38.953198313713074
140,Network,38.953198313713074
141,Network,38.953198313713074
142,Network,38.953198313713074
143,Network,38.953198313713074
144,Network,38.953198313713074
145,Network,38.953198313713074
146,Network,38.953198313713074
147,Network,38.953198313713074
148,Network,38.953198313713074
149,Network,38.953198313713074
150,Network,38.953198313713074
151,Network,38.953198313713074
152,Network,38.953198313713074
153,Network,38.953198313713074
154,Network,38.953198313713074
155,Network,38.953198313713074
156,Network,38.953198313713074
157,Network,38.953198313713074
158,Network,38.953198313713074
159,Network,38.953198313713074
160,Network,38.953198313713074
161,Network,38.953198313713074
162,Network,38.953198313713074
163,Network,38.953198313713074
164,Network,38.953198313713074
165,Network,38.953198313713074
166,Network,38.953198313713074
167,Network,38.953198313713074
168,Network,38.953198313713074
169,Network,38.953198313713074
170,Network,38.953198313713074
171,Network,38.953198313713074
172,Network,38.953198313713074
173,Network,38.953198313713074
174,Network,38.953198313713074
175,Network,38.953198313713074
176,Network,38.953198313713074
177,Network,38.953198313713074
178,Network,38.953198313713074
179,Network,38.953198313713074
