Day,Type,Value
25,Memory,57.59282112121582
26,Memory,57.61727154254913
27,Memory,57.638084292411804
28,Memory,57.63737499713898
29,Memory,57.633909583091736
30,Memory,57.650897204875946
31,Memory,57.64994978904724
32,Memory,57.66539216041565
33,Memory,57.67498791217804
34,Memory,57.6764976978302
35,Memory,57.67335653305054
36,Memory,57.667626440525055
37,Memory,57.6622611284256
38,Memory,57.65882611274719
39,Memory,57.657610177993774
40,Memory,57.65816241502762
41,Memory,57.65957087278366
42,Memory,57.66099452972412
43,Memory,57.66193687915802
44,Memory,57.66231685876846
45,Memory,57.662276327610016
46,Memory,57.662053406238556
47,Memory,57.66186594963074
48,Memory,57.66176462173462
49,Memory,57.661734223365784
50,Memory,57.661744356155396
51,Memory,57.661708891391754
52,Memory,57.66163796186447
53,Memory,57.66155689954758
54,Memory,57.661485970020294
55,Memory,57.661460638046265
56,Memory,57.66150623559952
57,Memory,57.661582231521606
58,Memory,57.6616632938385
59,Memory,57.661708891391754
60,Memory,57.661719024181366
61,Memory,57.661708891391754
62,Memory,57.66167849302292
63,Memory,57.66165316104889
64,Memory,57.66164302825928
65,Memory,57.66163796186447
66,Memory,57.66164302825928
67,Memory,57.66164809465408
68,Memory,57.66165316104889
69,Memory,57.66165316104889
70,Memory,57.66165316104889
71,Memory,57.66165316104889
72,Memory,57.66165316104889
73,Memory,57.66165316104889
74,Memory,57.661658227443695
75,Memory,57.66165316104889
76,Memory,57.66165316104889
77,Memory,57.66165316104889
78,Memory,57.66165316104889
79,Memory,57.66165316104889
80,Memory,57.66165316104889
81,Memory,57.66164809465408
82,Memory,57.66165316104889
83,Memory,57.66165316104889
84,Memory,57.66165316104889
85,Memory,57.66165316104889
86,Memory,57.66165316104889
87,Memory,57.66164809465408
88,Memory,57.66165316104889
89,Memory,57.66165316104889
90,Memory,57.66165316104889
91,Memory,57.66165316104889
92,Memory,57.66165316104889
93,Memory,57.66165316104889
94,Memory,57.66165316104889
95,Memory,57.66165316104889
96,Memory,57.66164809465408
97,Memory,57.66165316104889
98,Memory,57.66165316104889
99,Memory,57.66165316104889
100,Memory,57.66164809465408
101,Memory,57.66165316104889
102,Memory,57.66165316104889
103,Memory,57.66165316104889
104,Memory,57.66165316104889
105,Memory,57.66165316104889
106,Memory,57.66165316104889
107,Memory,57.66165316104889
108,Memory,57.66165316104889
109,Memory,57.66165316104889
110,Memory,57.66165316104889
111,Memory,57.66165316104889
112,Memory,57.66165316104889
113,Memory,57.66165316104889
114,Memory,57.66165316104889
115,Memory,57.66165316104889
116,Memory,57.66165316104889
117,Memory,57.66165316104889
118,Memory,57.66165316104889
119,Memory,57.66165316104889
120,Memory,57.66165316104889
121,Memory,57.66165316104889
122,Memory,57.66164809465408
123,Memory,57.66165316104889
124,Memory,57.66165316104889
125,Memory,57.66165316104889
126,Memory,57.66165316104889
127,Memory,57.66165316104889
128,Memory,57.66165316104889
129,Memory,57.66165316104889
130,Memory,57.66164809465408
131,Memory,57.66164809465408
132,Memory,57.66164809465408
133,Memory,57.66165316104889
134,Memory,57.66165316104889
135,Memory,57.66165316104889
136,Memory,57.66165316104889
137,Memory,57.66164809465408
138,Memory,57.66165316104889
139,Memory,57.66165316104889
140,Memory,57.66165316104889
141,Memory,57.66165316104889
142,Memory,57.66165316104889
143,Memory,57.66165316104889
144,Memory,57.66165316104889
145,Memory,57.66165316104889
146,Memory,57.66165316104889
147,Memory,57.66165316104889
148,Memory,57.66165316104889
149,Memory,57.66165316104889
150,Memory,57.66165316104889
151,Memory,57.66165316104889
152,Memory,57.66165316104889
153,Memory,57.66165316104889
154,Memory,57.66165316104889
155,Memory,57.66165316104889
156,Memory,57.66165316104889
157,Memory,57.66165316104889
158,Memory,57.66165316104889
159,Memory,57.66165316104889
160,Memory,57.66165316104889
161,Memory,57.66165316104889
162,Memory,57.66165316104889
163,Memory,57.66165316104889
164,Memory,57.66165316104889
165,Memory,57.66165316104889
166,Memory,57.66165316104889
167,Memory,57.66165316104889
168,Memory,57.66165316104889
169,Memory,57.66165316104889
170,Memory,57.66165316104889
171,Memory,57.66165316104889
172,Memory,57.66165316104889
173,Memory,57.66165316104889
174,Memory,57.66165316104889
175,Memory,57.66165316104889
176,Memory,57.66165316104889
177,Memory,57.66165316104889
178,Memory,57.66165316104889
179,Memory,57.66165316104889
1,Network,36.65156716108322
2,Network,35.27698862552643
3,Network,38.04034733772278
4,Network,38.69467759132385
5,Network,39.627333641052246
6,Network,39.120397210121155
7,Network,38.5765722990036
8,Network,38.79561471939087
9,Network,38.58180373907089
10,Network,38.662789821624756
11,Network,38.69988313317299
12,Network,38.69514375925064
13,Network,38.70791393518448
14,Network,38.70202326774597
15,Network,38.694705843925476
16,Network,38.69442331790924
17,Network,38.69660347700119
18,Network,38.69738984107971
19,Network,38.69766294956207
20,Network,38.6971732378006
21,Network,38.69713085889816
22,Network,38.69710731506348
23,Network,38.697142630815506
24,Network,38.69709554314613
25,Network,38.69710260629654
26,Network,38.697126150131226
27,Network,38.69714027643204
28,Network,38.69713085889816
29,Network,38.697126150131226
30,Network,38.697126150131226
31,Network,38.697126150131226
32,Network,38.697126150131226
33,Network,38.697126150131226
34,Network,38.697126150131226
35,Network,38.697126150131226
36,Network,38.697128504514694
37,Network,38.697126150131226
38,Network,38.697126150131226
39,Network,38.697126150131226
40,Network,38.697126150131226
41,Network,38.697128504514694
42,Network,38.697126150131226
43,Network,38.69712379574776
44,Network,38.697126150131226
45,Network,38.697126150131226
46,Network,38.697126150131226
47,Network,38.697126150131226
48,Network,38.697126150131226
49,Network,38.69712379574776
50,Network,38.697128504514694
51,Network,38.697128504514694
52,Network,38.69712379574776
53,Network,38.69712379574776
54,Network,38.69712379574776
55,Network,38.697126150131226
56,Network,38.697126150131226
57,Network,38.697126150131226
58,Network,38.697126150131226
59,Network,38.697126150131226
60,Network,38.697126150131226
61,Network,38.697128504514694
62,Network,38.697126150131226
63,Network,38.69712379574776
64,Network,38.697126150131226
65,Network,38.697126150131226
66,Network,38.697126150131226
67,Network,38.697126150131226
68,Network,38.697126150131226
69,Network,38.697126150131226
70,Network,38.697126150131226
71,Network,38.697126150131226
72,Network,38.697126150131226
73,Network,38.697126150131226
74,Network,38.697126150131226
75,Network,38.697126150131226
76,Network,38.69712379574776
77,Network,38.697126150131226
78,Network,38.697126150131226
79,Network,38.697126150131226
80,Network,38.697128504514694
81,Network,38.697126150131226
82,Network,38.697126150131226
83,Network,38.69712379574776
84,Network,38.697126150131226
85,Network,38.697126150131226
86,Network,38.697126150131226
87,Network,38.697126150131226
88,Network,38.697126150131226
89,Network,38.697126150131226
90,Network,38.697126150131226
91,Network,38.697126150131226
92,Network,38.697126150131226
93,Network,38.697126150131226
94,Network,38.697126150131226
95,Network,38.697126150131226
96,Network,38.69712379574776
97,Network,38.697126150131226
98,Network,38.69712379574776
99,Network,38.697126150131226
100,Network,38.697126150131226
101,Network,38.697126150131226
102,Network,38.697126150131226
103,Network,38.697126150131226
104,Network,38.697126150131226
105,Network,38.697126150131226
106,Network,38.697126150131226
107,Network,38.697126150131226
108,Network,38.697128504514694
109,Network,38.697126150131226
110,Network,38.697126150131226
111,Network,38.697126150131226
112,Network,38.69712144136429
113,Network,38.697126150131226
114,Network,38.69712144136429
115,Network,38.69712144136429
116,Network,38.69712379574776
117,Network,38.697126150131226
118,Network,38.697126150131226
119,Network,38.697126150131226
120,Network,38.697126150131226
121,Network,38.697126150131226
122,Network,38.697126150131226
123,Network,38.697128504514694
124,Network,38.697126150131226
125,Network,38.69712379574776
126,Network,38.697126150131226
127,Network,38.697126150131226
128,Network,38.69712379574776
129,Network,38.697126150131226
130,Network,38.69712379574776
131,Network,38.69712379574776
132,Network,38.697126150131226
133,Network,38.697126150131226
134,Network,38.697126150131226
135,Network,38.697126150131226
136,Network,38.69712379574776
137,Network,38.697126150131226
138,Network,38.697126150131226
139,Network,38.697126150131226
140,Network,38.697126150131226
141,Network,38.697126150131226
142,Network,38.697126150131226
143,Network,38.697126150131226
144,Network,38.697126150131226
145,Network,38.697126150131226
146,Network,38.697126150131226
147,Network,38.697126150131226
148,Network,38.69712379574776
149,Network,38.697128504514694
150,Network,38.69712379574776
151,Network,38.69712379574776
152,Network,38.697126150131226
153,Network,38.697126150131226
154,Network,38.697126150131226
155,Network,38.697126150131226
156,Network,38.69712379574776
157,Network,38.697126150131226
158,Network,38.697126150131226
159,Network,38.697126150131226
160,Network,38.697126150131226
161,Network,38.697128504514694
162,Network,38.697128504514694
163,Network,38.697126150131226
164,Network,38.697126150131226
165,Network,38.69712379574776
166,Network,38.697126150131226
167,Network,38.697126150131226
168,Network,38.697126150131226
169,Network,38.697126150131226
170,Network,38.697126150131226
171,Network,38.697126150131226
172,Network,38.69712379574776
173,Network,38.697126150131226
174,Network,38.697126150131226
175,Network,38.697126150131226
176,Network,38.697126150131226
177,Network,38.697128504514694
178,Network,38.697126150131226
179,Network,38.697126150131226
